"id","country","gender","uid","dt","device","spent"
"1025481","USA","F","1025481","2023-01-26","A","90.06"
"1025525","BRA","F","1025525","2023-02-06","A","52.31"
"1025602","USA","M","1025602","2023-01-25","A","62.33"
"1025717","DEU","M","1025717","2023-01-28","A","64.39"
"1025743","USA","F","1025743","2023-02-04","I","67.99"
"1025802","BRA","F","1025802","2023-01-27","I","55.95"
"1025845","USA","O","1025845","2023-01-28","A","173.67"
"1025877","USA","F","1025877","2023-01-25","I","47.88"
"1025911","USA","M","1025911","2023-02-02","I","37.41"
"1025941","USA","M","1025941","2023-02-02","I","62.94"
"1025967","ESP","F","1025967","2023-01-31","I","33.96"
"1025974","TUR","F","1025974","2023-01-26","I","67.31"
"1026003","ESP","F","1026003","2023-01-27","I","82.82"
"1026007","ESP","F","1026007","2023-02-01","I","95.88"
"1026021","GBR","M","1026021","2023-01-28","I","108.95"
"1026025","USA","M","1026025","2023-01-28","I","16.53081693510135"
"1026025","USA","M","1026025","2023-01-27","I","74.81"
"1026041","USA","F","1026041","2023-01-25","A","88.26"
"1026097","BRA","F","1026097","2023-02-06","A","79.91"
"1026141","USA","F","1026141","2023-01-28","I","111.63"
"1026157","USA","F","1026157","2023-01-30","I","72.44"
"1026173","BRA","F","1026173","2023-01-28","A","17.02"
"1026180","ESP","M","1026180","2023-01-25","A","156.72"
"1026189","USA","F","1026189","2023-01-25","I","53.97"
"1026220","BRA","M","1026220","2023-01-27","I","65.79"
"1026222","BRA","M","1026222","2023-01-27","I","62.54"
"1026258","MEX","M","1026258","2023-01-26","A","76.06"
"1026298","DEU","M","1026298","2023-02-06","I","21.63"
"1026338","DEU","M","1026338","2023-02-03","A","76.05"
"1026343","AUS","M","1026343","2023-01-26","I","136.8"
"1026371","USA","M","1026371","2023-02-02","I","76.21"
"1026374","BRA","F","1026374","2023-01-26","I","129.68"
"1026380","DEU","F","1026380","2023-01-27","I","106.14"
"1026414","CAN","M","1026414","2023-01-27","A","47.43"
"1026421","TUR","M","1026421","2023-02-04","I","87.07"
"1026429","TUR","F","1026429","2023-01-28","no info","53.05"
"1026505","MEX","F","1026505","2023-01-26","A","14.25"
"1026527","USA","M","1026527","2023-02-03","I","213.6"
"1026541","BRA","M","1026541","2023-02-01","A","63.47"
"1026574","USA","F","1026574","2023-01-31","A","89.7"
"1026581","GBR","F","1026581","2023-02-02","A","28.279176514527688"
"1026581","GBR","F","1026581","2023-01-31","A","73.28"
"1026607","BRA","F","1026607","2023-01-31","A","25.02"
"1026683","BRA","F","1026683","2023-01-29","I","32.93"
"1026693","BRA","M","1026693","2023-01-25","I","26.46"
"1026744","BRA","F","1026744","2023-01-27","I","14.17"
"1026749","FRA","F","1026749","2023-02-04","A","44.47"
"1026777","MEX","M","1026777","2023-01-26","A","48.52"
"1026786","USA","F","1026786","2023-01-29","A","91.66"
"1026793","AUS","M","1026793","2023-01-27","I","32.77"
"1026797","BRA","F","1026797","2023-01-25","A","55.84"
"1026801","USA","F","1026801","2023-01-31","I","57.18"
"1026817","USA","F","1026817","2023-01-31","A","85.85"
"1026873","USA","M","1026873","2023-01-28","I","27.92"
"1026917","MEX","M","1026917","2023-01-25","I","26.85"
"1026967","USA","M","1026967","2023-01-25","I","7.74"
"1027051","CAN","M","1027051","2023-01-27","I","18.03"
"1027071","MEX","M","1027071","2023-01-30","I","58.28"
"1027076","GBR","F","1027076","2023-01-25","I","66.8"
"1027106","GBR","F","1027106","2023-02-02","I","111.82"
"1027166","MEX","F","1027166","2023-01-27","I","121.84"
"1027181","USA","F","1027181","2023-01-30","I","84.19"
"1027184","CAN","F","1027184","2023-01-28","I","130.19"
"1027208","USA","M","1027208","2023-01-27","I","58.27"
"1027240","CAN","M","1027240","2023-01-26","A","104.73"
"1027244","USA","F","1027244","2023-01-25","I","123.11"
"1027268","USA","M","1027268","2023-01-29","A","70.43"
"1027300","BRA","F","1027300","2023-01-29","A","43.82"
"1027361","USA","M","1027361","2023-02-03","I","44.75043253552742"
"1027361","USA","M","1027361","2023-02-02","I","109.09"
"1027368","BRA","F","1027368","2023-01-29","A","93.83"
"1027401","USA","F","1027401","2023-01-25","I","425.90000000000003"
"1027437","BRA","F","1027437","2023-01-29","A","31.97"
"1027440","USA","M","1027440","2023-01-25","I","51.91"
"1027442","USA","F","1027442","2023-02-01","I","30.36840419473716"
"1027442","USA","F","1027442","2023-01-31","I","42.82"
"1027461","BRA","M","1027461","2023-01-27","I","24.74"
"1027467","MEX","F","1027467","2023-02-06","I","73.13"
"1027512","USA","F","1027512","2023-01-29","A","135.66"
"1027519","USA","F","1027519","2023-01-25","I","70.17"
"1027529","CAN","F","1027529","2023-02-04","I","69.52"
"1027543","DEU","F","1027543","2023-01-30","A","116.4"
"1027584","TUR","F","1027584","2023-01-28","I","56.67"
"1027602","GBR","F","1027602","2023-02-02","I","103.23"
"1027638","USA","F","1027638","2023-01-25","I","20.83"
"1027666","GBR","F","1027666","2023-01-30","A","12.38"
"1027669","ESP","O","1027669","2023-02-03","A","115.4"
"1027689","USA","M","1027689","2023-01-26","I","31.23"
"1027698","BRA","F","1027698","2023-01-26","I","31.0"
"1027728","AUS","F","1027728","2023-01-29","I","71.17"
"1027740","USA","F","1027740","2023-01-27","I","52.69"
"1027750","USA","F","1027750","2023-01-26","A","57.49"
"1027780","FRA","F","1027780","2023-01-25","I","39.64"
"1027801","MEX","F","1027801","2023-02-03","A","35.99"
"1027837","USA","F","1027837","2023-01-27","A","155.15"
"1027905","TUR","F","1027905","2023-01-27","A","21.59"
"1027928","DEU","F","1027928","2023-01-30","I","62.85"
"1027975","TUR","F","1027975","2023-02-05","I","182.29649190129"
"1027975","TUR","F","1027975","2023-02-01","I","248.2"
"1028032","USA","M","1028032","2023-02-04","A","79.33"
"1028034","DEU","F","1028034","2023-02-02","I","16.103318225998457"
"1028034","DEU","F","1028034","2023-01-29","I","27.3"
"1028044","GBR","F","1028044","2023-01-28","A","37.0"
"1028134","USA","M","1028134","2023-01-26","A","93.89"
"1028154","USA","F","1028154","2023-02-03","I","105.69"
"1028180","USA","M","1028180","2023-01-25","A","38.89"
"1028184","USA","M","1028184","2023-02-03","A","7.925177594223594"
"1028184","USA","M","1028184","2023-01-30","A","231.28"
"1028191","BRA","F","1028191","2023-02-01","A","6.42"
"1028212","BRA","M","1028212","2023-01-27","I","69.93"
"1028224","USA","F","1028224","2023-01-25","I","60.79"
"1028226","USA","M","1028226","2023-01-28","A","50.24"
"1028294","USA","F","1028294","2023-02-02","I","17.63"
"1028295","MEX","M","1028295","2023-02-01","I","108.74911798266913"
"1028295","MEX","M","1028295","2023-01-31","I","125.66"
"1028308","MEX","M","1028308","2023-01-27","I","145.69"
"1028313","FRA","F","1028313","2023-01-26","A","126.6"
"1028315","USA","M","1028315","2023-01-29","I","84.46"
"1028348","BRA","F","1028348","2023-01-28","A","87.9"
"1028218","ESP","unknown","1028218","2023-01-25","A","71.2"
"1028444","USA","M","1028444","2023-02-03","I","46.79"
"1028453","CAN","M","1028453","2023-01-25","I","28.28"
"1028457","ESP","F","1028457","2023-01-26","I","7.84"
"1028466","ESP","F","1028466","2023-01-30","A","67.64"
"1028489","BRA","F","1028489","2023-01-25","I","85.98"
"1028514","USA","M","1028514","2023-01-28","A","38.19"
"1028554","USA","M","1028554","2023-01-30","I","56.33"
"1028576","FRA","F","1028576","2023-01-26","A","94.36"
"1028760","GBR","F","1028760","2023-01-30","A","65.88"
"1028763","USA","F","1028763","2023-01-29","A","12.83"
"1028782","USA","M","1028782","2023-01-30","I","17.38"
"1028610","USA","unknown","1028610","2023-01-29","A","19.032754509247795"
"1028610","USA","unknown","1028610","2023-01-26","A","67.11"
"1028834","USA","F","1028834","2023-01-28","I","109.28"
"1028873","CAN","M","1028873","2023-01-28","A","58.61"
"1028876","USA","F","1028876","2023-01-29","A","28.51"
"1028961","USA","M","1028961","2023-01-31","I","220.27"
"1028967","BRA","F","1028967","2023-01-27","I","57.34"
"1029026","TUR","F","1029026","2023-01-31","I","44.31"
"1029041","BRA","F","1029041","2023-01-26","A","20.38"
"1029052","USA","M","1029052","2023-02-02","A","34.84"
"1029080","USA","M","1029080","2023-02-04","I","166.71"
"1029235","CAN","F","1029235","2023-02-02","A","121.26"
"1029281","USA","M","1029281","2023-01-30","I","31.93"
"1029294","USA","F","1029294","2023-01-26","A","36.13"
"1029358","TUR","F","1029358","2023-02-05","I","9.0"
"1029379","USA","F","1029379","2023-01-31","A","33.48"
"1029406","USA","M","1029406","2023-01-25","A","36.72"
"1029407","MEX","M","1029407","2023-02-01","A","58.76"
"1029443","GBR","F","1029443","2023-01-27","I","32.49"
"1029444","MEX","F","1029444","2023-01-26","I","35.18"
"1029472","BRA","M","1029472","2023-02-05","I","58.62"
"1029501","USA","F","1029501","2023-01-31","I","51.94"
"1029583","FRA","F","1029583","2023-01-28","A","77.62"
"1029586","FRA","F","1029586","2023-02-05","I","46.15"
"1029630","AUS","F","1029630","2023-01-27","A","52.56"
"1029639","USA","F","1029639","2023-01-28","A","29.35"
"1029684","TUR","M","1029684","2023-01-25","I","57.38"
"1029709","USA","M","1029709","2023-02-03","I","48.24"
"1029740","USA","M","1029740","2023-01-25","A","24.16"
"1029758","MEX","F","1029758","2023-01-28","I","201.96"
"1029768","MEX","M","1029768","2023-01-31","I","28.9"
"1029796","MEX","M","1029796","2023-01-25","I","54.54"
"1029872","USA","M","1029872","2023-01-30","A","23.0"
"1029874","DEU","F","1029874","2023-01-25","I","35.98"
"1029920","USA","F","1029920","2023-01-25","I","34.93"
"1029937","USA","F","1029937","2023-01-25","I","92.09"
"1029973","USA","F","1029973","2023-01-25","A","72.43"
"1030017","USA","unknown","1030017","2023-02-02","A","114.33"
"1030218","USA","F","1030218","2023-01-26","I","46.13"
"1030220","USA","M","1030220","2023-01-25","A","63.14"
"1030245","DEU","F","1030245","2023-01-25","A","202.8"
"1030250","BRA","F","1030250","2023-01-25","A","18.47"
"1030263","BRA","F","1030263","2023-01-27","A","45.09"
"1030278","USA","F","1030278","2023-01-25","I","20.26"
"1030282","TUR","F","1030282","2023-01-25","A","13.36"
"1030291","USA","M","1030291","2023-02-02","I","74.8478003594863"
"1030291","USA","M","1030291","2023-02-01","I","77.5"
"1030292","USA","F","1030292","2023-01-27","A","74.65"
"1030293","USA","M","1030293","2023-01-29","I","53.74"
"1030319","TUR","F","1030319","2023-01-25","I","148.0"
"1030334","USA","M","1030334","2023-01-28","I","78.6"
"1030470","CAN","M","1030470","2023-02-03","I","72.83"
"1030480","BRA","F","1030480","2023-01-26","I","21.42"
"1030502","BRA","M","1030502","2023-01-29","I","67.49"
"1030623","GBR","F","1030623","2023-01-25","A","27.18"
"1030624","TUR","M","1030624","2023-01-30","I","6.35"
"1030642","USA","M","1030642","2023-02-01","A","70.8"
"1030647","USA","F","1030647","2023-01-25","A","97.33"
"1030673","MEX","F","1030673","2023-01-25","I","72.91"
"1030680","USA","F","1030680","2023-01-29","A","15.86"
"1030697","BRA","M","1030697","2023-01-28","I","70.82"
"1030735","BRA","F","1030735","2023-01-26","A","92.85"
"1030790","USA","F","1030790","2023-01-28","A","35.29"
"1030815","MEX","F","1030815","2023-01-25","I","116.19"
"1030836","USA","F","1030836","2023-01-25","A","126.3"
"1030869","BRA","M","1030869","2023-01-30","I","42.42"
"1030901","FRA","F","1030901","2023-01-26","A","20.67"
"1030904","BRA","M","1030904","2023-01-31","A","42.98"
"1030934","USA","M","1030934","2023-02-02","I","77.51"
"1030941","TUR","F","1030941","2023-01-25","I","69.61"
"1030971","GBR","F","1030971","2023-01-25","A","75.59"
"1030983","BRA","M","1030983","2023-02-01","I","20.04"
"1030986","TUR","F","1030986","2023-01-30","I","59.59"
"1031028","GBR","M","1031028","2023-01-28","I","49.01"
"1031053","FRA","M","1031053","2023-01-27","I","109.69"
"1031098","FRA","M","1031098","2023-01-30","A","47.98"
"1031120","MEX","M","1031120","2023-01-29","I","38.48"
"1031137","GBR","F","1031137","2023-02-05","I","42.69"
"1031157","USA","F","1031157","2023-01-29","A","110.67"
"1031188","TUR","F","1031188","2023-02-06","A","92.72"
"1031208","CAN","M","1031208","2023-02-06","I","49.04292787883358"
"1031208","CAN","M","1031208","2023-02-05","I","50.56"
"1031218","TUR","F","1031218","2023-01-27","A","109.2"
"1031240","DEU","F","1031240","2023-01-30","A","103.06"
"1031254","BRA","M","1031254","2023-02-01","I","123.25"
"1031273","TUR","F","1031273","2023-01-26","A","38.1"
"1031277","MEX","F","1031277","2023-01-25","A","26.03"
"1031305","BRA","F","1031305","2023-01-25","I","67.24"
"1031387","CAN","F","1031387","2023-01-29","I","86.11"
"1031412","USA","M","1031412","2023-02-02","A","22.39"
"1031476","USA","M","1031476","2023-01-26","A","46.13"
"1031504","DEU","F","1031504","2023-01-25","I","35.47"
"1031544","BRA","F","1031544","2023-01-26","A","80.88"
"1031580","USA","M","1031580","2023-01-31","I","65.57"
"1031608","USA","M","1031608","2023-01-31","A","77.28"
"1031635","MEX","F","1031635","2023-01-26","I","30.77"
"1031637","USA","F","1031637","2023-01-31","I","88.75"
"1031649","BRA","F","1031649","2023-01-26","A","19.69"
"1031672","TUR","F","1031672","2023-01-25","A","14.43"
"1031692","FRA","F","1031692","2023-01-27","I","96.0"
"1031698","USA","M","1031698","2023-02-03","I","9.18"
"1031703","USA","F","1031703","2023-01-26","A","54.44"
"1031730","TUR","F","1031730","2023-01-29","I","48.99"
"1031736","USA","F","1031736","2023-02-03","I","59.24"
"1031756","MEX","M","1031756","2023-01-26","I","10.75"
"1031801","BRA","M","1031801","2023-01-31","I","53.3"
"1031815","USA","M","1031815","2023-01-25","I","22.12"
"1031823","MEX","F","1031823","2023-01-28","I","111.57"
"1031928","MEX","M","1031928","2023-01-26","I","86.56"
"1031763","MEX","unknown","1031763","2023-01-25","A","105.7"
"1031938","BRA","F","1031938","2023-01-31","A","8.28"
"1031941","CAN","M","1031941","2023-02-04","I","56.36"
"1031965","DEU","O","1031965","2023-01-27","A","28.53"
"1032045","BRA","M","1032045","2023-02-05","I","168.01"
"1032050","CAN","M","1032050","2023-02-02","I","69.46"
"1032065","USA","F","1032065","2023-01-29","A","80.40722837298402"
"1032065","USA","F","1032065","2023-01-25","A","82.91"
"1032083","USA","M","1032083","2023-01-25","I","93.91"
"1032121","USA","M","1032121","2023-01-27","I","30.645183956091085"
"1032121","USA","M","1032121","2023-01-26","I","65.94"
"1032122","USA","F","1032122","2023-01-28","A","32.41"
"1032138","BRA","M","1032138","2023-02-01","A","76.98"
"1032141","USA","M","1032141","2023-02-02","I","128.52"
"1032165","USA","F","1032165","2023-01-27","I","75.93"
"1032228","USA","O","1032228","2023-01-27","A","20.24"
"1032254","BRA","M","1032254","2023-02-01","I","156.76"
"1032380","USA","F","1032380","2023-02-06","I","67.92"
"1032382","FRA","F","1032382","2023-01-26","I","17.35"
"1032430","BRA","M","1032430","2023-01-29","A","37.5"
"1032466","BRA","F","1032466","2023-01-25","I","128.1"
"1032330","USA","unknown","1032330","2023-01-29","A","35.83"
"1032555","BRA","M","1032555","2023-01-26","I","180.32"
"1032589","CAN","F","1032589","2023-02-05","A","15.61"
"1032604","MEX","F","1032604","2023-02-04","I","159.02"
"1032608","USA","F","1032608","2023-01-26","A","98.87"
"1032615","BRA","F","1032615","2023-01-25","A","56.9"
"1032680","USA","M","1032680","2023-01-26","A","58.79"
"1032725","MEX","F","1032725","2023-01-25","I","32.73"
"1032735","USA","F","1032735","2023-01-27","I","166.06"
"1032793","USA","F","1032793","2023-02-06","I","204.69"
"1032823","MEX","F","1032823","2023-02-06","I","51.3"
"1032843","USA","F","1032843","2023-01-26","I","58.83"
"1032856","GBR","O","1032856","2023-01-27","I","63.53"
"1032927","USA","M","1032927","2023-01-26","I","62.82"
"1032941","TUR","O","1032941","2023-01-27","I","43.45"
"1033052","USA","M","1033052","2023-01-26","I","58.15"
"1033075","USA","F","1033075","2023-01-26","A","29.2"
"1033117","USA","M","1033117","2023-02-05","A","9.45910552915774"
"1033117","USA","M","1033117","2023-02-04","A","20.47"
"1033161","USA","F","1033161","2023-01-30","A","134.09"
"1033211","USA","F","1033211","2023-01-25","A","69.87"
"1033247","MEX","M","1033247","2023-01-26","A","66.44"
"1033250","BRA","F","1033250","2023-01-25","I","168.85"
"1033285","USA","M","1033285","2023-02-02","A","27.82"
"1033298","USA","O","1033298","2023-01-25","A","13.93"
"1033328","USA","F","1033328","2023-01-25","I","80.88"
"1033347","FRA","M","1033347","2023-02-02","I","38.16"
"1033360","USA","M","1033360","2023-01-30","A","62.18"
"1033380","USA","M","1033380","2023-01-26","I","26.1"
"1033394","USA","M","1033394","2023-01-25","I","58.7"
"1033442","USA","F","1033442","2023-01-26","A","18.49"
"1033448","USA","F","1033448","2023-01-30","I","40.24"
"1033474","BRA","M","1033474","2023-02-01","A","91.66"
"1033487","BRA","F","1033487","2023-01-26","I","87.36"
"1033496","DEU","M","1033496","2023-01-30","A","38.97"
"1033518","DEU","F","1033518","2023-01-26","A","48.41"
"1033523","USA","F","1033523","2023-02-03","I","174.0"
"1033557","FRA","F","1033557","2023-02-04","I","38.9"
"1033604","USA","M","1033604","2023-01-28","A","62.090126587176876"
"1033604","USA","M","1033604","2023-01-25","A","84.91"
"1033706","GBR","M","1033706","2023-02-01","I","98.17"
"1033710","USA","F","1033710","2023-01-27","A","27.56"
"1033728","USA","M","1033728","2023-01-26","A","135.82"
"1033734","USA","F","1033734","2023-02-01","A","66.86"
"1033831","USA","F","1033831","2023-01-25","A","83.88"
"1033857","MEX","M","1033857","2023-01-25","I","84.03"
"1033863","USA","M","1033863","2023-01-25","I","23.31"
"1033892","USA","O","1033892","2023-02-01","A","80.73"
"1033981","GBR","F","1033981","2023-01-26","A","126.51"
"1033983","USA","M","1033983","2023-01-31","A","18.49"
"1033989","BRA","F","1033989","2023-01-25","A","34.54"
"1034036","BRA","F","1034036","2023-01-29","A","14.62"
"1034129","BRA","M","1034129","2023-02-05","A","26.11"
"1034148","USA","M","1034148","2023-01-27","I","64.41"
"1034161","USA","F","1034161","2023-01-30","I","48.9"
"1034168","DEU","F","1034168","2023-01-26","A","70.46"
"1034200","CAN","M","1034200","2023-01-27","A","35.0"
"1034257","TUR","M","1034257","2023-02-06","A","97.92"
"1034321","CAN","F","1034321","2023-01-30","I","69.79"
"1034338","MEX","M","1034338","2023-01-25","I","47.42"
"1034444","MEX","F","1034444","2023-01-28","I","57.1"
"1034447","USA","F","1034447","2023-02-02","I","45.15"
"1034524","FRA","O","1034524","2023-01-27","I","25.61"
"1034578","USA","F","1034578","2023-01-27","I","61.61"
"1034638","USA","M","1034638","2023-01-28","A","111.76"
"1034737","USA","F","1034737","2023-02-03","A","33.53"
"1034752","USA","M","1034752","2023-01-31","A","64.4"
"1034818","MEX","M","1034818","2023-01-25","I","28.34"
"1034831","USA","F","1034831","2023-01-25","A","121.52"
"1034844","USA","F","1034844","2023-01-25","I","28.52"
"1034863","GBR","F","1034863","2023-01-26","I","49.17"
"1034993","USA","M","1034993","2023-01-26","A","40.262501915247526"
"1034993","USA","M","1034993","2023-01-25","A","49.63"
"1035018","MEX","F","1035018","2023-01-30","I","188.95"
"1035025","TUR","M","1035025","2023-02-01","I","44.95"
"1035047","GBR","F","1035047","2023-01-29","A","54.01"
"1035052","DEU","F","1035052","2023-01-25","I","248.97"
"1034864","MEX","unknown","1034864","2023-01-28","I","107.53"
"1035069","MEX","F","1035069","2023-01-31","A","111.25"
"1035081","USA","F","1035081","2023-02-02","I","43.98"
"1035112","MEX","F","1035112","2023-01-26","I","26.95"
"1035115","DEU","M","1035115","2023-01-25","I","1.44"
"1035132","USA","M","1035132","2023-02-04","A","217.72"
"1035145","BRA","F","1035145","2023-01-25","I","47.23"
"1035194","USA","F","1035194","2023-02-05","A","126.86"
"1035057","TUR","unknown","1035057","2023-01-31","I","1.9400200085408048"
"1035057","TUR","unknown","1035057","2023-01-28","I","12.26"
"1035252","FRA","M","1035252","2023-01-28","A","46.88"
"1035283","USA","F","1035283","2023-01-29","I","24.09"
"1035289","FRA","F","1035289","2023-02-03","A","96.56"
"1035383","BRA","M","1035383","2023-01-26","A","33.41"
"1035407","GBR","M","1035407","2023-01-25","I","139.24"
"1035508","USA","M","1035508","2023-02-01","A","48.31"
"1035511","USA","M","1035511","2023-01-28","I","74.73"
"1035542","ESP","F","1035542","2023-02-02","I","60.52"
"1035574","DEU","M","1035574","2023-01-28","I","39.3"
"1035619","MEX","F","1035619","2023-01-28","I","50.9"
"1035682","USA","M","1035682","2023-01-29","A","95.11"
"1035747","DEU","M","1035747","2023-01-26","I","44.67"
"1035770","DEU","M","1035770","2023-01-27","I","40.81"
"1035771","BRA","F","1035771","2023-02-02","I","18.15917770214083"
"1035771","BRA","F","1035771","2023-02-01","I","21.15"
"1035832","USA","F","1035832","2023-02-03","I","33.85"
"1035837","USA","F","1035837","2023-01-28","I","20.65"
"1035885","USA","F","1035885","2023-01-28","I","215.49"
"1035888","DEU","F","1035888","2023-02-02","I","9.72"
"1035892","DEU","M","1035892","2023-01-25","A","40.69"
"1035916","USA","F","1035916","2023-01-25","A","49.41"
"1035948","FRA","F","1035948","2023-01-28","I","42.03"
"1035953","FRA","F","1035953","2023-01-25","I","104.7"
"1035978","USA","F","1035978","2023-01-26","A","14.07"
"1036075","BRA","M","1036075","2023-02-01","I","136.4"
"1036125","BRA","F","1036125","2023-01-28","I","126.81"
"1036126","USA","F","1036126","2023-01-25","A","75.31"
"1036174","BRA","O","1036174","2023-01-26","I","195.46"
"1036182","TUR","F","1036182","2023-01-26","A","132.0"
"1036211","AUS","F","1036211","2023-02-04","A","42.32"
"1036281","ESP","M","1036281","2023-01-27","I","267.8"
"1036286","BRA","F","1036286","2023-01-27","I","65.54"
"1036377","BRA","F","1036377","2023-01-29","A","60.27"
"1036379","AUS","F","1036379","2023-01-26","A","88.32"
"1036427","USA","F","1036427","2023-01-25","I","93.88"
"1036447","BRA","F","1036447","2023-01-25","no info","3.78"
"1036452","DEU","M","1036452","2023-01-28","I","138.89"
"1036466","GBR","F","1036466","2023-02-04","A","69.04"
"1036494","USA","F","1036494","2023-01-31","I","21.68"
"1036549","USA","F","1036549","2023-01-26","A","130.07"
"1036575","USA","F","1036575","2023-02-06","A","8.69"
"1036611","MEX","F","1036611","2023-01-26","A","120.98"
"1036615","USA","M","1036615","2023-01-30","I","88.61"
"1036624","USA","F","1036624","2023-02-04","A","96.96"
"1036673","CAN","F","1036673","2023-01-29","A","36.96"
"1036693","USA","F","1036693","2023-01-25","A","88.96"
"1036737","DEU","F","1036737","2023-01-25","A","47.33"
"1036749","BRA","F","1036749","2023-01-31","A","24.52"
"1036788","USA","F","1036788","2023-02-03","I","82.73"
"1036803","USA","M","1036803","2023-01-26","A","109.58"
"1036805","GBR","F","1036805","2023-01-25","A","62.09"
"1036842","USA","F","1036842","2023-01-26","A","52.96"
"1036849","USA","F","1036849","2023-01-30","A","57.35"
"1036867","BRA","M","1036867","2023-01-28","A","90.99"
"1036896","DEU","M","1036896","2023-02-04","I","51.09275865059553"
"1036896","DEU","M","1036896","2023-02-03","I","53.79"
"1036967","CAN","F","1036967","2023-02-01","A","41.53"
"1037000","USA","F","1037000","2023-01-27","I","35.49"
"1037062","DEU","M","1037062","2023-01-29","I","142.72"
"1037101","CAN","M","1037101","2023-01-28","A","0.8150576432069109"
"1037101","CAN","M","1037101","2023-01-27","A","53.33"
"1037136","USA","M","1037136","2023-01-28","A","72.96"
"1037141","FRA","F","1037141","2023-01-27","A","105.19"
"1037144","ESP","F","1037144","2023-01-27","A","90.63"
"1037156","ESP","F","1037156","2023-02-02","A","26.89"
"1037204","USA","M","1037204","2023-01-27","I","39.94"
"1037215","DEU","F","1037215","2023-01-31","I","104.44030255766054"
"1037215","DEU","F","1037215","2023-01-30","I","80.31"
"1037220","USA","F","1037220","2023-01-25","I","65.92"
"1037243","BRA","F","1037243","2023-01-27","A","91.16"
"1037255","CAN","M","1037255","2023-01-26","I","30.04"
"1037261","USA","M","1037261","2023-01-29","I","94.34"
"1037296","BRA","M","1037296","2023-01-31","I","110.28280906854296"
"1037296","BRA","M","1037296","2023-01-27","I","133.28"
"1037304","FRA","O","1037304","2023-01-28","A","49.45"
"1037385","TUR","F","1037385","2023-01-28","A","106.92"
"1037406","BRA","F","1037406","2023-02-04","A","9.89"
"1037419","USA","M","1037419","2023-01-25","I","36.43"
"1037457","USA","F","1037457","2023-01-28","A","107.42"
"1037474","BRA","O","1037474","2023-01-25","A","67.24"
"1037475","USA","F","1037475","2023-01-30","I","63.83"
"1037488","USA","F","1037488","2023-02-01","A","52.32"
"1037494","ESP","F","1037494","2023-01-28","A","125.92"
"1037502","TUR","F","1037502","2023-01-31","A","13.028502853749723"
"1037502","TUR","F","1037502","2023-01-29","A","76.99"
"1037516","USA","F","1037516","2023-01-31","I","34.23"
"1037523","MEX","F","1037523","2023-01-26","A","31.55"
"1037587","CAN","F","1037587","2023-01-25","A","56.02"
"1037611","MEX","F","1037611","2023-01-28","A","23.14"
"1037656","CAN","F","1037656","2023-01-29","A","51.55"
"1037672","BRA","M","1037672","2023-01-26","I","14.63"
"1037673","ESP","O","1037673","2023-01-26","I","188.8"
"1037680","DEU","F","1037680","2023-02-04","A","81.77"
"1037691","USA","M","1037691","2023-01-25","A","154.34"
"1037712","MEX","F","1037712","2023-02-03","A","74.61"
"1037715","USA","F","1037715","2023-01-28","A","58.32"
"1037772","DEU","F","1037772","2023-02-06","A","33.34"
"1037803","USA","F","1037803","2023-01-26","A","41.57"
"1037839","USA","M","1037839","2023-02-04","A","45.8"
"1037888","BRA","F","1037888","2023-02-02","I","50.24"
"1037896","USA","M","1037896","2023-01-25","A","57.62"
"1037910","TUR","F","1037910","2023-01-26","I","95.12"
"1037954","USA","F","1037954","2023-01-28","I","60.17"
"1038005","BRA","F","1038005","2023-01-25","A","59.91"
"1038018","BRA","F","1038018","2023-01-25","A","34.38"
"1038025","DEU","F","1038025","2023-01-25","I","11.93"
"1038031","MEX","M","1038031","2023-01-28","A","70.38"
"1038039","USA","F","1038039","2023-01-25","I","36.47"
"1038051","USA","M","1038051","2023-01-28","I","61.87"
"1038060","USA","M","1038060","2023-02-04","I","43.85"
"1038098","MEX","F","1038098","2023-01-28","A","579.0999999999999"
"1038126","USA","F","1038126","2023-01-30","A","38.86"
"1038144","DEU","F","1038144","2023-01-28","A","22.6"
"1038177","USA","M","1038177","2023-01-28","I","19.97"
"1038280","USA","F","1038280","2023-02-02","A","36.58"
"1038280","USA","F","1038280","2023-01-30","A","25.14624804088384"
"1038282","USA","M","1038282","2023-01-27","A","176.86"
"1038289","GBR","M","1038289","2023-02-05","I","74.07"
"1038336","MEX","F","1038336","2023-01-25","I","77.63"
"1038341","USA","M","1038341","2023-01-31","I","72.89"
"1038379","USA","M","1038379","2023-02-05","A","107.36"
"1038387","USA","M","1038387","2023-02-01","A","28.5"
"1038421","USA","F","1038421","2023-01-28","I","45.47"
"1038439","BRA","F","1038439","2023-01-25","A","200.89"
"1038490","BRA","F","1038490","2023-01-28","A","85.13"
"1038524","USA","F","1038524","2023-01-30","A","47.96"
"1038528","CAN","F","1038528","2023-01-30","A","89.39"
"1038380","USA","unknown","1038380","2023-01-26","I","94.05"
"1038566","MEX","F","1038566","2023-01-27","A","19.58"
"1038571","BRA","F","1038571","2023-01-26","A","46.95"
"1038575","DEU","F","1038575","2023-02-04","A","38.86"
"1038579","BRA","F","1038579","2023-01-25","I","23.9"
"1038588","GBR","F","1038588","2023-01-25","I","13.15"
"1038594","DEU","F","1038594","2023-01-28","A","23.77"
"1038608","USA","M","1038608","2023-01-30","A","36.23"
"1038631","FRA","M","1038631","2023-02-05","I","22.67"
